x_mm,y_mm,Bx_T,By_T,Bmag_T,dBy_over_By0,dB_mag_over_B0
7.753612499999999,12.5,1.017807552199401e-005,-0.6230194158087372,0.6230194158918753,4.38108488665101e-006,4.381215773285874e-006
7.942724999999999,12.5,1.048517059756744e-005,-0.6230195173601538,0.6230195174483845,4.544084399871196e-006,4.5442234606341e-006
8.1318375,12.5,1.079226567314087e-005,-0.6230196189115711,0.6230196190050457,4.707083913979559e-006,4.707231392009348e-006
8.32095,12.5,1.109936074871431e-005,-0.6230197204629879,0.6230197205618578,4.870083427643834e-006,4.870239565635259e-006
8.5100625,12.5,1.140645582428774e-005,-0.6230198220144048,0.6230198221188213,5.033082941308109e-006,5.033247981955924e-006
8.699174999999999,12.5,1.171355089986117e-005,-0.6230199235658215,0.6230199236759362,5.196082454750339e-006,5.196256641415431e-006
8.888287499999999,12.5,1.200687683986308e-005,-0.6230199043428108,0.6230199044585094,5.165227726422472e-006,5.165410875695997e-006
9.077400000000001,12.5,1.229692682857814e-005,-0.6230198563851612,0.6230198565065173,5.088251217255646e-006,5.088443447487379e-006
9.266512500000001,12.5,1.258697681729319e-005,-0.6230198084275116,0.62301980855466,5.01127470808882e-006,5.011476235550205e-006
9.455625,12.5,1.287702680600824e-005,-0.6230197604698624,0.6230197606029383,4.934298199810172e-006,4.934509241438789e-006
9.6447375,12.5,1.316707679472329e-005,-0.6230197125122126,0.6230197126513509,4.857321690199257e-006,4.85754246271064e-006
9.83385,12.5,1.345712678343834e-005,-0.623019664554563,0.6230196646998989,4.780345181254475e-006,4.780575901364159e-006
10.0229625,12.5,1.414216914718215e-005,-0.6230195170721311,0.6230195172326405,4.543622096342403e-006,4.543877171414579e-006
10.212075,12.5,1.484420694751944e-005,-0.6230193653074216,0.6230193654842624,4.300025555847853e-006,4.300306844173818e-006
10.4011875,12.5,1.554624474785673e-005,-0.6230192135427119,0.6230192137366752,4.056429015131258e-006,4.056737786584108e-006
10.5903,12.5,1.624828254819403e-005,-0.6230190617780028,0.6230190619898798,3.812832475080796e-006,3.813169999755672e-006
10.7794125,12.5,1.695032034853132e-005,-0.6230189100132933,0.6230189102438749,3.569235934586246e-006,3.569603481912154e-006
10.968525,12.5,1.765235814886861e-005,-0.6230187582485839,0.6230187584986613,3.325639394091695e-006,3.326038234163775e-006
11.1576375,12.5,1.83543959492059e-005,-0.6230186064838745,0.6230186067542387,3.082042853819189e-006,3.082474255844403e-006
11.34675,12.5,1.902013811591412e-005,-0.6230186453012058,0.6230186455915387,3.144348297734467e-006,3.144811751676357e-006
11.5358625,12.5,1.967858301811843e-005,-0.6230187224352004,0.6230187227459829,3.268155566837905e-006,3.268651844301473e-006
11.724975,12.5,2.033702792032268e-005,-0.6230187995691938,0.6230187999011217,3.391962834164985e-006,3.392493052034595e-006
11.9140875,12.5,2.099547282252697e-005,-0.6230188767031882,0.6230188770569576,3.515770103046378e-006,3.516335378428437e-006
12.1032,12.5,2.165391772473125e-005,-0.6230189538371823,0.6230189542134889,3.639577371483682e-006,3.640178821040507e-006
12.2923125,12.5,2.231236262693552e-005,-0.6230190309711761,0.6230190313707157,3.763384639254852e-006,3.764023380092851e-006
12.481425,12.5,2.297080752913982e-005,-0.6230191081051706,0.6230191085286391,3.88719190835829e-006,3.887869057361826e-006
12.6705375,12.5,2.362925243134408e-005,-0.6230191852391642,0.6230191856872577,4.010999176129459e-006,4.01171585040494e-006
12.85965,12.5,2.428769733354837e-005,-0.6230192623731585,0.6230192628465726,4.134806444788808e-006,4.135563760998551e-006
13.0487625,12.5,2.494614223575265e-005,-0.6230193395071525,0.6230193400065832,4.258613713004067e-006,4.259412788476524e-006
13.237875,12.5,2.560458713795693e-005,-0.6230194166411466,0.6230194171672898,4.382420981441371e-006,4.383262932838861e-006
13.4269875,12.5,2.626303204016123e-005,-0.6230194937751412,0.6230194943286929,4.506228250544808e-006,4.507114195195783e-006
13.6161,12.5,2.692147694236547e-005,-0.6230195709091344,0.6230195714907902,4.630035517649844e-006,4.630966571994577e-006
13.8052125,12.5,2.757992184456978e-005,-0.6230196480431293,0.6230196486535852,4.753842787197371e-006,4.754820068342269e-006
13.994325,12.5,2.823836674677405e-005,-0.6230197251771231,0.6230197258170751,4.877650055190585e-006,4.878674680242057e-006
14.1834375,12.5,2.889681164897833e-005,-0.623019802311117,0.6230198029812608,5.0014573231838e-006,5.002530409026207e-006
14.37255,12.5,2.975050298829462e-005,-0.6230198020527193,0.6230198027630438,5.001042570951242e-006,5.002180150315283e-006
14.5616625,12.5,3.081010809464568e-005,-0.6230197201735808,0.6230197209354048,4.869618902114681e-006,4.870839143356065e-006
14.750775,12.5,3.18697132009967e-005,-0.623019638294442,0.6230196391095676,4.738195233056075e-006,4.739501028305781e-006
14.9398875,12.5,3.292931830734775e-005,-0.6230195564153034,0.6230195572855329,4.606771564441559e-006,4.6081658064967e-006
15.129,12.5,3.398892341369878e-005,-0.6230194745361648,0.6230194754633003,4.475347895604997e-006,4.476833477262687e-006
15.3181125,12.5,3.504852852004984e-005,-0.6230193926570262,0.6230193936428697,4.343924226990481e-006,4.345504040381698e-006
15.507225,12.5,3.610813362640088e-005,-0.6230193107778876,0.6230193118242414,4.21250055815392e-006,4.214177496297822e-006
15.6963375,12.5,3.716773873275192e-005,-0.6230192288987488,0.6230192300074151,4.081076889095314e-006,4.082853844566969e-006
15.88545,12.5,3.822734383910298e-005,-0.6230191470196106,0.6230191481923915,3.949653220924887e-006,3.951533086299364e-006
16.0745625,12.5,3.928694894545402e-005,-0.6230190651404721,0.6230190663791697,3.818229552532415e-006,3.820215220384782e-006
16.263675,12.5,4.034655405180508e-005,-0.6230189832613336,0.6230189845677501,3.686805883917899e-006,3.688900246823223e-006
16.4527875,12.5,4.14061591581561e-005,-0.6230189013821947,0.6230189027581321,3.555382214637248e-006,3.5575881651706e-006
16.6419,12.5,4.246576426450715e-005,-0.6230188195030559,0.6230188209503165,3.423958545578643e-006,3.426278976537134e-006
16.8310125,12.5,4.352536937085819e-005,-0.6230187376239174,0.6230187391443032,3.292534876964126e-006,3.294972680700781e-006
17.020125,12.5,4.458497447720924e-005,-0.623018655744779,0.6230186573400923,3.161111208571654e-006,3.16366927810563e-006
17.2092375,12.5,4.564457958356028e-005,-0.6230185738656403,0.6230185755376833,3.029687539735093e-006,3.032368767419413e-006
17.39835,12.5,4.670418468991132e-005,-0.6230184919865017,0.6230184937370765,2.898263871120577e-006,2.90107114953031e-006
17.5874625,12.5,4.776378979626238e-005,-0.6230184101073633,0.6230184119382719,2.76684020250606e-006,2.769776424438319e-006
17.776575,12.5,4.88233949026134e-005,-0.6230183282282246,0.6230183301412693,2.635416533669499e-006,2.638484591477308e-006
17.9656875,12.5,4.988300000896444e-005,-0.623018246349086,0.623018248346069,2.503992864832938e-006,2.507195651757499e-006
18.1548,12.5,5.094260511531554e-005,-0.6230181644699477,0.6230181665526712,2.372569196662511e-006,2.375909604834803e-006
18.3439125,12.5,5.207568821483816e-005,-0.6230187174206009,0.6230187195970021,3.260106666180818e-006,3.263597435854138e-006
18.533025,12.5,5.321198552523961e-005,-0.6230192981411578,0.6230193004135717,4.19221742586906e-006,4.195862304934295e-006
18.7221375,12.5,5.434828283564101e-005,-0.6230198788617147,0.6230198812322136,5.124328186001392e-006,5.128130500686723e-006
18.91125,12.5,5.548458014604242e-005,-0.6230204595822717,0.6230204620529278,6.05643894591168e-006,6.060402022223244e-006
19.1003625,12.5,5.662087745644382e-005,-0.6230210403028285,0.6230210428757141,6.988549705599922e-006,6.992676869987946e-006
19.289475,12.5,5.77571747668453e-005,-0.623021621023386,0.6230216237005733,7.920660466398388e-006,7.924955044646964e-006
19.4785875,12.5,5.889347207724666e-005,-0.6230222017439423,0.6230222045275037,8.852771225420497e-006,8.857236543979852e-006
19.6677,12.5,6.002976938764812e-005,-0.6230227824644996,0.6230227853565072,9.784881985996918e-006,9.789521370873189e-006
19.8568125,12.5,6.116606669804953e-005,-0.6230233631850566,0.6230233661875826,1.071699274590721e-005,1.072180952310653e-005
20.045925,12.5,6.230236400845093e-005,-0.6230239439056136,0.6230239470207302,1.164910350581749e-005,1.165410100156805e-005
20.2350375,12.5,6.417416126309429e-005,-0.6230244212724007,0.6230244245775062,1.241532180729088e-005,1.242062425288459e-005
20.42415,12.5,6.685284168751656e-005,-0.6230247852545177,0.6230247888412951,1.299954711764251e-005,1.300530167314129e-005
20.6132625,12.5,6.953152211193897e-005,-0.6230251492366354,0.6230251531166012,1.358377242954845e-005,1.358999757949952e-005
20.802375,12.5,7.221020253636112e-005,-0.6230255132187521,0.6230255174034229,1.416799773945598e-005,1.417471196951681e-005
20.9914875,12.5,7.488888296078339e-005,-0.623025877200869,0.6230258817017613,1.475222304980761e-005,1.475944484496949e-005
21.1806,12.5,7.756756338520561e-005,-0.6230262411829856,0.6230262460116159,1.53364483594931e-005,1.534419620474736e-005
21.3697125,12.5,8.024624380962797e-005,-0.6230266051651029,0.6230266103329878,1.592067367051087e-005,1.592896605107086e-005
21.558825,12.5,8.292492423405028e-005,-0.6230269691472203,0.6230269746658763,1.650489898175067e-005,1.651375438260771e-005
21.7479375,12.5,8.560360465847248e-005,-0.6230273331293368,0.6230273390102803,1.708912429121412e-005,1.709856119758157e-005
21.93705,12.5,8.828228508289478e-005,-0.6230276971114543,0.6230277033662018,1.767334960267597e-005,1.768338649932311e-005
22.1261625,12.5,9.096096550731701e-005,-0.6230280610935708,0.6230280677336386,1.825757491236146e-005,1.826823028405755e-005
22.315275,12.5,9.349940689591473e-005,-0.623028152611712,0.6230281596275579,1.840447008083501e-005,1.841572861160934e-005
22.5043875,12.5,9.559510404364393e-005,-0.6230273839424314,0.6230273912763176,1.717068405637789e-005,1.71824530714737e-005
22.6935,12.5,9.769080119137326e-005,-0.6230266152731517,0.6230266229321284,1.593689803347509e-005,1.594918884917362e-005
22.8826125,12.5,9.978649833910252e-005,-0.6230258466038718,0.623025854594989,1.470311201012819e-005,1.471593594226661e-005
23.071725,12.5,0.0001018821954868317,-0.6230250779345914,0.6230250862648995,1.346932598589312e-005,1.348269435119676e-005
23.2608375,12.5,0.0001039778926345608,-0.6230243092653105,0.6230243179418596,1.223553996099191e-005,1.224946407551997e-005
23.44995,12.5,0.0001060735897822901,-0.6230235405960307,0.6230235496258711,1.100175393764502e-005,1.101624511790078e-005
23.6390625,12.5,0.0001082120070150664,-0.6230227867344413,0.6230227961320417,9.791735641417887e-006,9.806817110602495e-006
23.828175,12.5,0.0001125479470730392,-0.6230227945809992,0.6230228047467912,9.804330100005032e-006,9.820644588431904e-006
24.0172875,12.5,0.000116883887131012,-0.6230228024275568,0.6230228133917164,9.816924558148088e-006,9.834520501295074e-006
24.2064,12.5,0.0001212198271889848,-0.6230228102741142,0.6230228220668176,9.829519016069099e-006,9.848444849414051e-006
24.3955125,12.5,0.0001255557672469575,-0.6230228181206718,0.623022830772095,9.842113474212155e-006,9.862417633010878e-006
24.584625,12.5,0.0001298917073049306,-0.6230228259672296,0.6230228395075484,9.854707932577256e-006,9.876438852085556e-006
24.7737375,12.5,0.0001342276473629032,-0.6230228338137871,0.6230228482731778,9.867302390720312e-006,9.89050850641604e-006
24.96285,12.5,0.0001385635874208761,-0.6230228416603449,0.6230228570689834,9.879896849307457e-006,9.904626596224375e-006
25.1519625,12.5,0.0001428995274788489,-0.6230228495069026,0.623022865894965,9.892491307450513e-006,9.918793121510561e-006
25.341075,12.5,0.0001472354675368218,-0.6230228573534602,0.6230228747511225,9.905085765815613e-006,9.933008081830508e-006
25.5301875,12.5,0.0001515714075947945,-0.623022865200018,0.6230228836374564,9.917680224402758e-006,9.947271478072395e-006
25.7193,12.5,0.0001559073476527674,-0.6230228730465754,0.6230228925539657,9.930274682101725e-006,9.961583308903954e-006
25.9084125,12.5,0.0001602432877107401,-0.6230228808931328,0.6230229015006511,9.942869140022736e-006,9.975943574991319e-006
26.097525,12.5,0.0001645792277687131,-0.6230228887396908,0.6230229104775131,9.955463598831926e-006,9.990352277222669e-006
26.2866375,12.5,0.0001689151678266858,-0.6230228965862483,0.6230229194845508,9.968058056752938e-006,1.000480941448778e-005
26.47575,12.5,0.0001732511078846586,-0.6230229044328061,0.6230229285217646,9.980652515340083e-006,1.00193149870087e-005
26.6648625,12.5,0.0001775870479426314,-0.6230229122793637,0.6230229375891543,9.993246973483139e-006,1.003386899478542e-005
26.853975,12.5,0.0001819229880006044,-0.6230229201259216,0.6230229466867204,1.000584143229233e-005,1.004847143870613e-005
27.0430875,12.5,0.0001860301791394889,-0.6230230015920948,0.6230230293657297,1.013660225268609e-005,1.018117897455539e-005
27.2322,12.5,0.0001892519650334506,-0.6230233680134666,0.6230233967574169,1.072474279517621e-005,1.077087696388368e-005
27.4213125,12.5,0.0001924737509274125,-0.6230237344348388,0.6230237641657639,1.131288333833247e-005,1.136060169359965e-005
27.610425,12.5,0.0001956955368213742,-0.6230241008562107,0.6230241315907699,1.190102388082259e-005,1.195035316259307e-005
27.7995375,12.5,0.000198917322715336,-0.6230244672775826,0.6230244990324353,1.248916442331272e-005,1.254013137153009e-005
27.98865,12.5,0.0002021391086092978,-0.6230248336989543,0.6230248664907597,1.307730496558079e-005,1.312993631974457e-005
28.1777625,12.5,0.0002053608945032596,-0.6230252001203263,0.6230252339657436,1.366544550807092e-005,1.371976800812469e-005
28.366875,12.5,0.0002085826803972214,-0.6230255665416982,0.6230256014573867,1.425358605056104e-005,1.430962643600431e-005
28.5559875,12.5,0.000211804466291183,-0.6230259329630697,0.6230259689656887,1.484172659260707e-005,1.489951160293934e-005
28.7451,12.5,0.0002150262521851447,-0.6230262993844417,0.6230263364906503,1.542986713531924e-005,1.548942351004001e-005
28.9342125,12.5,0.0002182480380791066,-0.6230266658058135,0.6230267040322709,1.601800767758732e-005,1.60793621561961e-005
29.123325,12.5,0.0002214698239730684,-0.6230270322271857,0.623027071590551,1.660614822074358e-005,1.666932754273986e-005
29.3124375,12.5,0.0002246916098670301,-0.6230273986485575,0.6230274391654899,1.719428876301166e-005,1.7259319668117e-005
29.50155,12.5,0.0002279133957609919,-0.6230277650699297,0.6230278067570881,1.778242930616791e-005,1.784933853321569e-005
29.6906625,12.5,0.0002330680272087614,-0.623030635718354,0.6230306793122805,2.239008827786826e-005,2.246005804606988e-005
29.879775,12.5,0.000239223551316023,-0.6230348031400618,0.6230348490667942,2.907918954808686e-005,2.915290368754597e-005
30.0688875,12.5,0.0002453790754232845,-0.6230389705617696,0.6230390188820923,3.576829081830546e-005,3.584584689386716e-005
30.258,12.5,0.0002515345995305464,-0.6230431379834772,0.6230431887581734,4.245739208807997e-005,4.253888766259095e-005
30.4471125,12.5,0.0002576901236378079,-0.6230473054051846,0.6230473586950362,4.914649335763244e-005,4.92320259914969e-005
30.636225,12.5,0.0002653488155382884,-0.6230487653147608,0.6230488218191588,5.148978465019383e-005,5.15804769314343e-005
30.8253375,12.5,0.0002746664188211383,-0.6230472371861985,0.623047297728669,4.90369955101766e-005,4.913416927498915e-005
31.01445,12.5,0.0002839840221039877,-0.6230457090576358,0.6230457737775427,4.658420636927119e-005,4.668808531005375e-005
31.2035625,12.5,0.0002933016253868374,-0.6230441809290732,0.6230442499657814,4.413141722880987e-005,4.42422250390706e-005
31.392675,12.5,0.0003026192286696872,-0.6230426528005109,0.6230427262933863,4.167862808857059e-005,4.179658846359402e-005
31.5817875,12.5,0.0003119368319525363,-0.6230411246719474,0.6230412027603569,3.9225838946777e-005,3.935117558340195e-005
31.7709,12.5,0.0003212544352353857,-0.6230395965433848,0.6230396793666965,3.677304980609364e-005,3.690598640315734e-005
31.9600125,12.5,0.0003305720385182355,-0.6230380684148223,0.623038156112405,3.432026066585436e-005,3.446102092330428e-005
32.149125,12.5,0.0003398896418010856,-0.6230365402862605,0.6230366329974841,3.186747152650327e-005,3.201627914628524e-005
32.3382375,12.5,0.0003492072450839347,-0.6230350121576971,0.6230351100219327,2.941468238448763e-005,2.957176107010184e-005
32.52735,12.5,0.0003585248483667845,-0.6230334840291347,0.6230335871857544,2.69618932444704e-005,2.712746670097133e-005
32.7164625,12.5,0.0003678424516496337,-0.6230319559005717,0.6230320644889484,2.45091041031209e-005,2.468339603733938e-005
32.905575,12.5,0.0003771600549324836,-0.6230304277720093,0.6230305419315172,2.205631496288163e-005,2.22395490832028e-005
33.0946875,12.5,0.0003864776582153336,-0.6230288996434472,0.6230290195134612,1.960352582308644e-005,1.979592583944978e-005
33.2838,12.5,0.0003957249258658356,-0.6230273483322555,0.6230274740074779,1.711352639643948e-005,1.731524431480835e-005
33.4729125,12.5,0.0004036919902335381,-0.623025375066024,0.623025505852997,1.3946249700858e-005,1.415617245648093e-005
33.662025,12.5,0.0004116590546012404,-0.6230234017997919,0.6230235378004286,1.077897300438835e-005,1.099726417752578e-005
33.8511375,12.5,0.0004196261189689429,-0.6230214285335604,0.623021569849775,7.61169630880687e-006,7.838519481273565e-006
34.04025,12.5,0.0004275931833366455,-0.6230194552673288,0.6230196020010362,4.444419613447437e-006,4.67993836772429e-006
34.2293625,12.5,0.000435560247704348,-0.6230174820010973,0.6230176342542135,1.277142917865959e-006,1.5215208390984e-006
34.418475,12.5,0.0004435273120720503,-0.6230155087348651,0.6230156666093072,-1.890133778825742e-006,-1.636733104160015e-006
34.6075875,12.5,0.0004514943764397528,-0.6230135354686337,0.6230136990663194,-5.057410474185176e-006,-4.794823458609265e-006
34.79669999999999,12.5,0.0004675807126720155,-0.6230134727420485,0.6230136482051016,-5.158092504897738e-006,-4.876460465985666e-006
34.9858125,12.5,0.0004849621094469174,-0.623013714755166,0.623013903505595,-4.769638836332746e-006,-4.466679317194355e-006
35.174925,12.5,0.0005023435062218194,-0.6230139567682835,0.6230141592909995,-4.381185167434687e-006,-4.056119841000516e-006
35.3640375,12.5,0.0005197249029967211,-0.6230141987814012,0.6230144155613143,-3.992731498425606e-006,-3.644782038181305e-006
35.55315,12.5,0.0005371062997716224,-0.6230144407945191,0.6230146723165391,-3.604277829083458e-006,-3.232665909735921e-006
35.7422625,12.5,0.0005544876965465236,-0.6230146828076362,0.6230149295566721,-3.215824160962555e-006,-2.819771457995834e-006
35.931375,12.5,0.0005718690933214253,-0.6230149248207539,0.6230151872817143,-2.827370491731429e-006,-2.406098681961844e-006
36.1204875,12.5,0.0005872517905068499,-0.6230164244142615,0.6230167011843235,-4.203827809190486e-007,2.38564739074576e-008
36.3096,12.5,0.0006015518789037826,-0.6230186051844705,0.6230188955968078,3.079957188845128e-006,3.546093570561126e-006
36.4987125,12.5,0.0006158519673007141,-0.6230207859546791,0.6230210903374233,6.580297158054194e-006,7.068857348135893e-006
36.687825,12.5,0.0006301520556976475,-0.623022966724889,0.6230232854061679,1.008063712926166e-005,1.059214780396722e-005
36.8769375,12.5,0.0006444521440945792,-0.6230251474950973,0.6230254808030357,1.358097709802664e-005,1.411596492784106e-005
37.06605,12.5,0.0006587522324915135,-0.6230273282653076,0.6230276765280265,1.708131706990024e-005,1.764030871997946e-005
37.2551625,12.5,0.0006730523208884448,-0.623029509035516,0.623029872581133,2.058165703888726e-005,2.1165179168392e-005
37.444275,12.5,0.0006873524092853775,-0.6230316898057252,0.6230320689623544,2.40819970089845e-005,2.469057627196847e-005
37.6333875,12.5,0.00070165249768231,-0.6230338705759342,0.6230342656716863,2.75823369788597e-005,2.821650002338139e-005
37.8225,12.5,0.0007159525860792434,-0.6230360513461443,0.6230364627091265,3.108267695028921e-005,3.174295041952213e-005
38.0116125,12.5,0.0007302526744761762,-0.6230382321163532,0.6230386600746695,3.458301692016441e-005,3.526992745106483e-005
38.200725,12.5,0.0007445527628731084,-0.6230404128865623,0.6230408577683126,3.808335689003961e-005,3.879743111423473e-005
38.3898375,12.5,0.0007584999185196439,-0.6230442767259079,0.6230447384281775,4.428518010035631e-005,4.502625282976069e-005
38.57895,12.5,0.0007709594082564769,-0.6230552349609176,0.6230557119476664,6.187417129499551e-005,6.263977704135115e-005
38.7680625,12.5,0.0007834188979933084,-0.6230661931959258,0.6230666857157687,7.946316248697016e-005,8.025370030106949e-005
38.957175,12.5,0.000795878387730143,-0.6230771514309366,0.6230776597324753,9.705215368316367e-005,9.786802259381666e-005
39.1462875,12.5,0.0008133949886708556,-0.6230881346243592,0.6230886655373143,0.0001146812054626523,0.0001155333678095616
39.3354,12.5,0.0008405723034711058,-0.6230991654964014,0.6230997324699387,0.0001323867858820105,0.0001332968288327852
39.5245125,12.5,0.0008677496182713569,-0.6231101963684442,0.6231108005866381,0.0001500923663022569,0.0001510621904072806
39.713625,12.5,0.0008949269330716104,-0.6231212272404884,0.6231218698873503,0.0001677979467247237,0.0001688294524329059
39.9027375,12.5,0.0009221042478718616,-0.6231322581125311,0.6231329403720093,0.0001855035271449701,0.0001865986148037457
40.09185,12.5,0.0009501283512172103,-0.6231397829783744,0.6231405073289806,0.0001975816399923946,0.000198744287845054
40.28096249999999,12.5,0.0009810047041121049,-0.6231354985151192,0.6231362707144527,0.0001907046761016051,0.0001919441256326149
40.470075,12.5,0.001011881057007001,-0.6231312140518637,0.6231320356305099,0.0001838277122101495,0.0001851464201527708
40.6591875,12.5,0.001042757409901897,-0.6231269295886086,0.6231278020771844,0.000176950748319582,0.0001783511714563701
40.8483,12.5,0.001073633762796795,-0.623122645125354,0.6231235700545072,0.0001700737844296807,0.0001715583795935949
41.0374125,12.5,0.00110451011569169,-0.6231183606620986,0.6231193395625085,0.0001631968205386691,0.0001647680446128508
41.226525,12.5,0.001135386468586586,-0.6231140761988433,0.6231151106012203,0.0001563198566476576,0.0001579801665654301
41.4156375,12.5,0.00116626282148148,-0.6231097917355881,0.6231108831706735,0.0001494428927568681,0.000151194745501293
41.60475,12.5,0.001197139174376377,-0.623105507272333,0.6231066572708995,0.0001425659288663006,0.0001444117814703993
41.7938625,12.5,0.001228015527271273,-0.6231012228090778,0.6231024329019292,0.000135688964975289,0.0001376312745222652
41.982975,12.5,0.001258891880166169,-0.6230969383458227,0.623098210063794,0.0001288120010847216,0.0001308532247077387
42.1720875,12.5,0.001289768233061065,-0.6230926538825674,0.6230939887565246,0.00012193503719371,0.0001240776320756698
42.3612,12.5,0.00132064458595596,-0.623088369419312,0.6230897689801522,0.0001150580733024764,0.0001173044966766845
42.5503125,12.5,0.001351520938850858,-0.6230840849560572,0.6230855507347087,0.000108181109412353,0.0001105338185614091
42.739425,12.5,0.001382397291745754,-0.623079800492802,0.6230813340202241,0.0001013041455215635,0.0001037655977782492
42.9285375,12.5,0.00141327364464065,-0.6230755160295468,0.6230771188367301,9.442718163077402e-005,9.699983437805315e-005
43.11765,12.5,0.001444149997535544,-0.623071231566291,0.6230729051842568,8.755021773887428e-005,9.023652840922658e-005
