x_mm,y_mm,Bx_T,By_T,Bmag_T,dBy_over_By0,dB_mag_over_B0
3.9713625,12.5,3.452433389827827e-006,-0.6229195728174439,0.6229195728270112,1.118623178975042e-006,1.11863665797074e-006
4.160475,12.5,3.723818186182987e-006,-0.622919680414222,0.6229196804253524,1.29135317994411e-006,1.291369168487932e-006
4.349587499999999,12.5,3.995202982538145e-006,-0.6229197880109997,0.6229197880238115,1.464083180469089e-006,1.464101868187129e-006
4.5387,12.5,4.266587778893308e-006,-0.6229198956077778,0.6229198956223895,1.636813181438157e-006,1.636834758622641e-006
4.7278125,12.5,4.537972575248466e-006,-0.6229200032045554,0.622920003221085,1.809543181741091e-006,1.809567837796067e-006
4.916925,12.5,4.809357371603627e-006,-0.6229201108013336,0.6229201108198993,1.982273182932204e-006,1.982301107483764e-006
5.1060375,12.5,5.080742167958785e-006,-0.6229202183981111,0.6229202184188312,2.155003183013093e-006,2.15503456613142e-006
5.29515,12.5,5.352126964313944e-006,-0.6229203259948888,0.6229203260178815,2.327733183316028e-006,2.327768214849257e-006
5.4842625,12.5,5.623511760669105e-006,-0.6229204335916669,0.6229204336170505,2.50046318450714e-006,2.500502054081366e-006
5.673375,12.5,5.894896557024265e-006,-0.6229205411884449,0.6229205412163376,2.673193185254163e-006,2.673236082939567e-006
5.862487499999999,12.5,6.166281353379424e-006,-0.6229206487852227,0.6229206488157426,2.845923185779142e-006,2.845970301201817e-006
6.0516,12.5,6.437666149734584e-006,-0.6229207563820005,0.622920756415266,3.018653186526166e-006,3.018704709312203e-006
6.2407125,12.5,6.709050946089744e-006,-0.6229208639787784,0.6229208640149078,3.191383187273189e-006,3.191439307492772e-006
6.429825,12.5,6.980435742444904e-006,-0.6229209715755564,0.6229209716146676,3.364113188020212e-006,3.364174095299433e-006
6.618937499999999,12.5,7.251820538800064e-006,-0.6229210791723343,0.6229210792145459,3.536843188767236e-006,3.536909073176275e-006
6.80805,12.5,7.523205335155222e-006,-0.622921186769112,0.622921186814542,3.70957318907017e-006,3.709644240235122e-006
6.9971625,12.5,7.794590131510384e-006,-0.6229212943658899,0.6229212944146566,3.882303189817193e-006,3.882379597586194e-006
7.186274999999999,12.5,8.065974927865541e-006,-0.6229214019626677,0.6229214020148893,4.055033190342172e-006,4.055115144341315e-006
7.3753875,12.5,8.3373597242207e-006,-0.6229215095594455,0.6229215096152403,4.227763190867151e-006,4.227850881166617e-006
7.5645,12.5,8.608744520575863e-006,-0.6229216171562237,0.6229216172157099,4.400493192280308e-006,4.400586808506191e-006
7.753612499999999,12.5,8.880129316931024e-006,-0.6229217247530016,0.6229217248162974,4.573223192805287e-006,4.573322924805723e-006
7.942724999999999,12.5,9.151514113286183e-006,-0.6229218323497794,0.6229218324170031,4.745953193330266e-006,4.746059230953392e-006
8.1318375,12.5,9.422898909641344e-006,-0.622921939946557,0.6229219400178267,4.9186831936332e-006,4.91879572650511e-006
8.32095,12.5,9.694283705996503e-006,-0.6229220475433351,0.6229220476187692,5.091413194824312e-006,5.091532412793143e-006
8.5100625,12.5,9.965668502351662e-006,-0.622922155140113,0.6229221552198296,5.264143195349291e-006,5.264269288485224e-006
8.699174999999999,12.5,1.023525759397084e-005,-0.6229222312760528,0.6229222313601408,5.386367682103099e-006,5.386500792514681e-006
8.888287499999999,12.5,1.049824446171288e-005,-0.6229221917406995,0.6229221918291641,5.322899781390333e-006,5.323039917959349e-006
9.077400000000001,12.5,1.076123132945492e-005,-0.622922152205346,0.6229221522982983,5.259431880455523e-006,5.259579221261745e-006
9.266512500000001,12.5,1.102421819719696e-005,-0.6229221126699926,0.6229221127675437,5.195963979742757e-006,5.196118703310049e-006
9.455625,12.5,1.1287205064939e-005,-0.622922073134639,0.6229220732368997,5.132496078585902e-006,5.132658362771991e-006
9.6447375,12.5,1.155019193268104e-005,-0.6229220335992856,0.6229220337063671,5.069028177873136e-006,5.069198200979841e-006
9.83385,12.5,1.182824447222699e-005,-0.6229219912790593,0.6229219913913586,5.001089594225405e-006,5.001267993520742e-006
10.0229625,12.5,1.248974290469841e-005,-0.6229218780792797,0.622921878204491,4.819364839869777e-006,4.819563967473073e-006
10.212075,12.5,1.315124133716982e-005,-0.6229217648794997,0.6229217650183254,4.637640085070061e-006,4.637861068523819e-006
10.4011875,12.5,1.381273976964123e-005,-0.6229216516797198,0.6229216518328625,4.455915330492388e-006,4.456159297783202e-006
10.5903,12.5,1.447423820211263e-005,-0.6229215384799396,0.6229215386481017,4.274190575248582e-006,4.274458653918956e-006
10.7794125,12.5,1.513573663458405e-005,-0.6229214252801599,0.6229214254640438,4.092465821114999e-006,4.092759138485391e-006
10.968525,12.5,1.579723506705546e-005,-0.6229213120803798,0.6229213122806881,3.910741066093237e-006,3.911060750372286e-006
11.1576375,12.5,1.645873349952686e-005,-0.6229211988805998,0.622921199098035,3.72901631129352e-006,3.729363490245774e-006
11.34675,12.5,1.707038146821883e-005,-0.6229212509346072,0.6229212511685034,3.812580976481073e-006,3.812954581183803e-006
11.5358625,12.5,1.766792402865603e-005,-0.622921349747902,0.6229213499984598,3.971210452480278e-006,3.971610804676118e-006
11.724975,12.5,1.82654665890932e-005,-0.6229214485611961,0.6229214488289886,4.129839927369261e-006,4.130267946989008e-006
11.9140875,12.5,1.886300914953039e-005,-0.6229215473744907,0.6229215476600909,4.288469402702333e-006,4.28892600989883e-006
12.1032,12.5,1.946055170996758e-005,-0.6229216461877852,0.6229216464917665,4.447098878257449e-006,4.447584993405584e-006
12.2923125,12.5,2.005809427040479e-005,-0.62292174500108,0.6229217453240156,4.605728354034611e-006,4.606244897287226e-006
12.481425,12.5,2.065563683084198e-005,-0.6229218438143749,0.6229218441568378,4.764357830033816e-006,4.764905721543755e-006
12.6705375,12.5,2.125317939127917e-005,-0.6229219426276694,0.6229219429902331,4.922987305366888e-006,4.923567465509038e-006
12.85965,12.5,2.185072195171635e-005,-0.6229220414409636,0.6229220418242011,5.081616780255871e-006,5.082230128961029e-006
13.0487625,12.5,2.244826451215355e-005,-0.6229221402542582,0.6229221406587425,5.240246255810987e-006,5.240893713009953e-006
13.237875,12.5,2.304580707259074e-005,-0.6229222390675531,0.6229222394938576,5.398875731810193e-006,5.399558218099898e-006
13.4269875,12.5,2.364334963302792e-005,-0.6229223378808471,0.622922338329545,5.557505206255087e-006,5.558223641788373e-006
13.6161,12.5,2.42408921934651e-005,-0.6229224366941416,0.6229224371658061,5.716134681810203e-006,5.71688998651787e-006
13.8052125,12.5,2.48384347539023e-005,-0.6229225355074364,0.6229225360026407,5.874764157587364e-006,5.875557251844299e-006
13.994325,12.5,2.543597731433949e-005,-0.6229226343207309,0.6229226348400482,6.033393632920436e-006,6.034225436879481e-006
14.1834375,12.5,2.603351987477669e-005,-0.6229227331340258,0.6229227336780292,6.192023108919642e-006,6.19289454273364e-006
14.37255,12.5,2.689901209656437e-005,-0.6229227335434421,0.6229227341242178,6.192680363614755e-006,6.193610829541285e-006
14.5616625,12.5,2.785979929710318e-005,-0.6229226989560019,0.6229226995790074,6.137155572849551e-006,6.138153832102589e-006
14.750775,12.5,2.882058649764198e-005,-0.6229226643685619,0.6229226650352788,6.081630782528435e-006,6.082699213871834e-006
14.9398875,12.5,2.97813736981808e-005,-0.6229226297811219,0.6229226304930323,6.02610599220732e-006,6.027246974626976e-006
15.129,12.5,3.074216089871963e-005,-0.6229225951936823,0.6229225959522682,5.970581202552339e-006,5.97179711503415e-006
15.3181125,12.5,3.170294809925845e-005,-0.6229225606062423,0.6229225614129853,5.915056412009179e-006,5.916349633539042e-006
15.507225,12.5,3.266373529979724e-005,-0.6229225260188023,0.6229225268751846,5.859531621688063e-006,5.860904531473921e-006
15.6963375,12.5,3.362452250033606e-005,-0.622922491431362,0.6229224923388653,5.804006830922859e-006,5.805461807506518e-006
15.88545,12.5,3.458530970087488e-005,-0.6229224568439221,0.6229224578040284,5.748482040823788e-006,5.750021463413191e-006
16.0745625,12.5,3.554609690141369e-005,-0.6229224222564822,0.6229224232706735,5.692957250502673e-006,5.694583498083716e-006
16.263675,12.5,3.650688410195252e-005,-0.6229223876690425,0.6229223887388006,5.637432460625647e-006,5.639147912184228e-006
16.4527875,12.5,3.746767130249134e-005,-0.6229223530816025,0.6229223542084094,5.581907670304531e-006,5.583714704826548e-006
16.6419,12.5,3.842845850303015e-005,-0.6229223184941626,0.6229223196795002,5.526382879983416e-006,5.528283876676809e-006
16.8310125,12.5,3.938924570356895e-005,-0.6229222839067223,0.6229222851520725,5.470858089218211e-006,5.472855426846834e-006
17.020125,12.5,4.035003290410776e-005,-0.6229222493192824,0.6229222506261269,5.415333299119141e-006,5.417429356224801e-006
17.2092375,12.5,4.13108201046466e-005,-0.6229222147318426,0.6229222161016637,5.35980850902007e-006,5.362005665254799e-006
17.39835,12.5,4.22716073051854e-005,-0.6229221801444029,0.6229221815786823,5.304283719143044e-006,5.306584353270694e-006
17.5874625,12.5,4.323239450572423e-005,-0.6229221455569627,0.6229221470571822,5.248758928377839e-006,5.251165419384307e-006
17.776575,12.5,4.419318170626303e-005,-0.6229221109695228,0.6229221125371645,5.193234138278768e-006,5.195748864927907e-006
17.9656875,12.5,4.515396890680184e-005,-0.6229220763820827,0.6229220780186284,5.137709347735608e-006,5.14033468923536e-006
18.1548,12.5,4.611475610734068e-005,-0.6229220417946427,0.6229220435015744,5.082184557414493e-006,5.084922892750754e-006
18.3439125,12.5,4.716628027773966e-005,-0.6229225605440315,0.6229225623296932,5.914956542341088e-006,5.917821266576695e-006
18.533025,12.5,4.82276850943937e-005,-0.6229231395480819,0.6229231414150134,6.844458075638826e-006,6.847453265956815e-006
18.7221375,12.5,4.92890899110477e-005,-0.6229237185521327,0.6229237205021423,7.773959609602699e-006,7.777088169014235e-006
18.91125,12.5,5.035049472770174e-005,-0.6229242975561836,0.6229242995910795,8.703461143788616e-006,8.706725975082819e-006
19.1003625,12.5,5.141189954435575e-005,-0.6229248765602341,0.6229248786818249,9.632962677308399e-006,9.636366683718478e-006
19.289475,12.5,5.247330436100981e-005,-0.622925455564285,0.6229254577743791,1.056246421149432e-005,1.056601029625348e-005
19.4785875,12.5,5.353470917766387e-005,-0.6229260345683361,0.6229260368687417,1.149196574590228e-005,1.149565681179965e-005
19.6677,12.5,5.459611399431787e-005,-0.6229266135723865,0.6229266159649121,1.242146727942206e-005,1.242530622969085e-005
19.8568125,12.5,5.565751881097187e-005,-0.622927192576437,0.6229271950628908,1.33509688127198e-005,1.335495855037117e-005
20.045925,12.5,5.671892362762594e-005,-0.6229277715804881,0.6229277741626785,1.428047034712776e-005,1.428461377517287e-005
20.2350375,12.5,5.844032385731562e-005,-0.6229282666835722,0.6229282694248761,1.507528184374607e-005,1.507968070391108e-005
20.42415,12.5,6.096326436597304e-005,-0.622928659892002,0.6229286628751041,1.570651721793936e-005,1.571130424782297e-005
20.6132625,12.5,6.348620487463034e-005,-0.6229290531004311,0.6229290563355493,1.633775259124448e-005,1.634294419372573e-005
20.802375,12.5,6.600914538328771e-005,-0.622929446308861,0.6229294498062131,1.696898796565982e-005,1.69746005442839e-005
20.9914875,12.5,6.853208589194517e-005,-0.6229298395172913,0.6229298432870953,1.760022334051925e-005,1.760627329860931e-005
21.1806,12.5,7.105502640060256e-005,-0.6229302327257209,0.6229302367781946,1.82314587144905e-005,1.823796245492559e-005
21.3697125,12.5,7.357796690926007e-005,-0.6229306259341512,0.6229306302795123,1.886269408934993e-005,1.88696680154532e-005
21.558825,12.5,7.610090741791748e-005,-0.6229310191425815,0.6229310237910481,1.94939294644314e-005,1.9501389979526e-005
21.7479375,12.5,7.862384792657487e-005,-0.622931412351011,0.6229314173128008,2.012516483818061e-005,2.013312834514558e-005
21.93705,12.5,8.114678843523234e-005,-0.6229318055594414,0.6229318108447721,2.075640021326208e-005,2.076488311542057e-005
22.1261625,12.5,8.362160430603528e-005,-0.6229320764248352,0.6229320820374636,2.119123274813006e-005,2.12002410759915e-005
22.315275,12.5,8.569361196357532e-005,-0.6229313232663178,0.6229313291605431,1.998215312903895e-005,1.999161351706746e-005
22.5043875,12.5,8.776561962111544e-005,-0.6229305701078006,0.6229305762905153,1.877307350994784e-005,1.878299702329222e-005
22.6935,12.5,8.983762727865551e-005,-0.6229298169492834,0.6229298234273801,1.756399389107877e-005,1.757439159466578e-005
22.8826125,12.5,9.190963493619554e-005,-0.622929063790766,0.6229290705711376,1.635491427176561e-005,1.636579723096609e-005
23.071725,12.5,9.398164259373562e-005,-0.622928310632249,0.6229283177217879,1.514583465334063e-005,1.515721393285929e-005
23.2608375,12.5,9.605365025127569e-005,-0.6229275574737317,0.622927564879331,1.393675503447156e-005,1.394864169990129e-005
23.44995,12.5,9.812565790881576e-005,-0.6229268043152145,0.6229268120437668,1.272767541538045e-005,1.274008053209208e-005
23.6390625,12.5,0.0001001976655663559,-0.6229260511566975,0.6229260592150956,1.151859579695547e-005,1.15315304300978e-005
23.828175,12.5,0.0001033206014800626,-0.6229261871313017,0.6229261956998503,1.1736882012503e-005,1.175063561364986e-005
24.0172875,12.5,0.0001069052939331743,-0.6229267137729487,0.6229267229463727,1.258232379863777e-005,1.259704843370457e-005
24.2064,12.5,0.000110489986386286,-0.6229272404145958,0.6229272502135227,1.34277655845505e-005,1.344349436793735e-005
24.3955125,12.5,0.0001140746788393978,-0.6229277670562431,0.6229277775013002,1.427320737090731e-005,1.428997341657023e-005
24.584625,12.5,0.0001176593712925095,-0.6229282936978903,0.622928304809705,1.511864915726413e-005,1.51364855789371e-005
24.7737375,12.5,0.0001212440637456212,-0.6229288203395373,0.6229288321387368,1.596409094317686e-005,1.598303085503794e-005
24.96285,12.5,0.0001248287561987329,-0.6229293469811845,0.622929359488396,1.680953272931163e-005,1.68296092450948e-005
25.1519625,12.5,0.0001284134486518445,-0.6229298736228313,0.622929886858682,1.765497451478026e-005,1.767622074821951e-005
25.341075,12.5,0.0001319981411049563,-0.6229304002644789,0.6229304142495958,1.850041630180321e-005,1.852286536618841e-005
25.5301875,12.5,0.000135582833558068,-0.6229309269061261,0.6229309416611364,1.934585808793798e-005,1.936954309722516e-005
25.7193,12.5,0.0001391675260111798,-0.6229314535477732,0.6229314690933039,2.019129987407275e-005,2.02162539415518e-005
25.9084125,12.5,0.0001427522184642914,-0.6229319801894201,0.6229319965460981,2.103674165976344e-005,2.106299789916832e-005
26.097525,12.5,0.0001463369109174031,-0.622932506831067,0.6229325240195193,2.188218344567616e-005,2.190977496985269e-005
26.2866375,12.5,0.0001494264940630044,-0.6229334390298176,0.6229334569516977,2.337868449320268e-005,2.340745342266359e-005
26.47575,12.5,0.0001522676940606692,-0.6229345746857613,0.6229345932956212,2.520180462561861e-005,2.523167800028148e-005
26.6648625,12.5,0.0001551088940583342,-0.6229357103417059,0.6229357296525018,2.702492475958884e-005,2.705592337859386e-005
26.853975,12.5,0.0001579500940559991,-0.6229368459976499,0.6229368660223378,2.884804489244885e-005,2.888018955471416e-005
27.0430875,12.5,0.0001607912940536639,-0.6229379816535939,0.6229380024051299,3.067116502530887e-005,3.070447652997466e-005
27.2322,12.5,0.0001636324940513286,-0.6229391173095372,0.6229391388008771,3.249428515705866e-005,3.252878430259898e-005
27.4213125,12.5,0.0001664736940489935,-0.6229402529654816,0.6229402752095815,3.43174052905848e-005,3.43531128759178e-005
27.610425,12.5,0.0001693148940466583,-0.6229413886214257,0.6229414116312412,3.614052542366686e-005,3.617746224704455e-005
27.7995375,12.5,0.0001721560940443231,-0.6229425242773701,0.622942548065857,3.7963645557193e-005,3.800183241731148e-005
27.98865,12.5,0.0001749972940419879,-0.6229436599333134,0.6229436845134273,3.978676568872075e-005,3.982622338383202e-005
28.1777625,12.5,0.0001778384940396528,-0.6229447955892577,0.6229448209739544,4.160988582224689e-005,4.165063515060297e-005
28.366875,12.5,0.0001806796940373176,-0.6229459312452014,0.6229459574474362,4.343300595466282e-005,4.347506771407161e-005
28.5559875,12.5,0.0001839395477480434,-0.6229471033383954,0.6229471304945988,4.531462046197809e-005,4.535821367057657e-005
28.7451,12.5,0.0001899375033553992,-0.6229485137404787,0.6229485426965269,4.757880306693885e-005,4.762528564805635e-005
28.9342125,12.5,0.0001959354589627548,-0.6229499241425613,0.6229499549561963,4.984298567078937e-005,4.989245032049894e-005
29.123325,12.5,0.0002019334145701102,-0.6229513345446437,0.6229513672736071,5.210716827397377e-005,5.21597076876823e-005
29.3124375,12.5,0.0002079313701774657,-0.6229527449467265,0.6229527796487595,5.437135087804634e-005,5.442705775005052e-005
29.50155,12.5,0.0002139293257848214,-0.6229541553488096,0.6229541920816531,5.663553348278505e-005,5.669450050715952e-005
29.6906625,12.5,0.0002199272813921769,-0.6229555657508924,0.6229556045722869,5.889971608685762e-005,5.896203595701088e-005
29.879775,12.5,0.0002260132786178437,-0.6229567357160711,0.6229567767157085,6.077791439440539e-005,6.084373109693786e-005
30.0688875,12.5,0.0002334068094068183,-0.6229543348777585,0.6229543786038663,5.692373946875051e-005,5.699393309832601e-005
30.258,12.5,0.0002408003401957934,-0.6229519340394467,0.6229519805797964,5.306956454442791e-005,5.314427600455751e-005
30.4471125,12.5,0.0002481938709847685,-0.6229495332011346,0.6229495826434985,4.921538961943916e-005,4.929475981518827e-005
30.636225,12.5,0.0002555874017737434,-0.6229471323628226,0.6229471847949744,4.536121469489451e-005,4.544538453288283e-005
30.8253375,12.5,0.0002629809325627182,-0.62294473152451,0.6229447870342241,4.150703976946168e-005,4.159615015786322e-005
31.01445,12.5,0.0002703744633516931,-0.6229423306861982,0.62294238936125,3.765286484491703e-005,3.774705669412626e-005
31.2035625,12.5,0.0002777679941406683,-0.622939929847886,0.622939991776052,3.379868992015034e-005,3.389810414144989e-005
31.392675,12.5,0.0002851615249296434,-0.6229375290095744,0.6229375942786322,2.994451499604978e-005,3.004929250294275e-005
31.5817875,12.5,0.000292555055718618,-0.6229351281712616,0.6229351968689896,2.609034007017286e-005,2.620062177705051e-005
31.7709,12.5,0.0002999485865075926,-0.6229327273329491,0.6229327995471269,2.223616514451798e-005,2.235209196843613e-005
31.9600125,12.5,0.0003073421172965679,-0.6229303264946378,0.6229304023130458,1.838199022086151e-005,1.850370307954208e-005
32.149125,12.5,0.000314735648085543,-0.622927925656326,0.6229280051667458,1.452781529676095e-005,1.465545510992428e-005
32.3382375,12.5,0.0003221291788745177,-0.6229255248180137,0.6229256081082281,1.067364037155016e-005,1.080734806069295e-005
32.52735,12.5,0.0003295227096634926,-0.6229231239797011,0.6229232111374935,6.81946544589529e-006,6.959381934068531e-006
32.7164625,12.5,0.0003369162404524679,-0.6229207231413897,0.6229208142545446,2.965290522238817e-006,3.111556733603749e-006
32.905575,12.5,0.0003443097712414426,-0.6229183223030771,0.6229184174593803,-8.88884403416057e-007,-7.361275422557156e-007
33.0946875,12.5,0.0003526001571855392,-0.6229202000164903,0.62292029981006,2.125494331206568e-006,2.285695607229243e-006
33.2838,12.5,0.0003613837458661781,-0.6229244306108622,0.622924535437543,8.917059870272581e-006,9.08534102839198e-006
33.4729125,12.5,0.0003701673345468158,-0.6229286612052323,0.6229287711888082,1.570862540622997e-005,1.588518516260073e-005
33.662025,12.5,0.0003789509232274536,-0.6229328917996024,0.6229330070638555,2.250019094263145e-005,2.268522801007755e-005
33.8511375,12.5,0.0003877345119080921,-0.6229371223939735,0.6229372430626828,2.929175648014315e-005,2.948546956726972e-005
34.04025,12.5,0.0003965181005887302,-0.6229413529883441,0.6229414791852865,3.608332201721076e-005,3.628590982818203e-005
34.2293625,12.5,0.0004053016892693685,-0.6229455835827151,0.6229457154316649,4.287488755494451e-005,4.308654879014995e-005
34.418475,12.5,0.0004140852779500062,-0.6229498141770852,0.622949951801814,4.96664530909019e-005,4.988738644695623e-005
34.6075875,12.5,0.0004273399508540059,-0.6229483226842188,0.6229484692609134,4.727209176436098e-005,4.750739611814048e-005
34.79669999999999,12.5,0.0004409248099345202,-0.6229464086195557,0.6229465646640091,4.419935671506892e-005,4.444986009266572e-005
34.9858125,12.5,0.0004545096690150353,-0.6229444945548923,0.6229446603634142,4.112662166533276e-005,4.139279974624266e-005
35.174925,12.5,0.000468094528095549,-0.6229425804902282,0.622942756359131,3.805388661470843e-005,3.833621508242402e-005
35.3640375,12.5,0.0004816793871760638,-0.622940666425565,0.6229408526511638,3.498115156519432e-005,3.528010610831522e-005
35.55315,12.5,0.0004952642462565779,-0.6229387523609016,0.6229389492395144,3.190841651568022e-005,3.222447282635876e-005
35.7422625,12.5,0.0005088491053370926,-0.6229368382962384,0.6229370461241857,2.883568146616611e-005,2.916931524166166e-005
35.931375,12.5,0.0005224339644176064,-0.6229349242315743,0.6229351433051794,2.576294641531973e-005,2.611463335666642e-005
36.1204875,12.5,0.000536018823498121,-0.6229330101669099,0.6229332407824988,2.269021136425131e-005,2.306042717692414e-005
36.3096,12.5,0.0005496036825786356,-0.6229310961022467,0.6229313385561481,1.961747631495925e-005,2.000669670909616e-005
36.4987125,12.5,0.0005631885416591499,-0.6229291820375835,0.6229294366261289,1.654474126566718e-005,1.695344195562498e-005
36.687825,12.5,0.0005767734007396646,-0.6229272679729202,0.6229275349924436,1.347200621593103e-005,1.390066292028536e-005
36.8769375,12.5,0.0005903582598201782,-0.622925353908256,0.6229256336550945,1.039927116508466e-005,1.084835960707409e-005
37.06605,12.5,0.0006039431189006933,-0.6229234398435926,0.6229237326140855,7.326536115348503e-006,7.796532022208424e-006
37.2551625,12.5,0.0006175279779812078,-0.6229215257789295,0.6229218318694193,4.253801066278484e-006,4.745180169907215e-006
37.444275,12.5,0.0006311128370617224,-0.6229196117142661,0.6229199314210978,1.181066016542331e-006,1.694304053057039e-006
37.6333875,12.5,0.0006446976961422366,-0.6229176976496021,0.6229180312691234,-1.891669033970977e-006,-1.356096324345302e-006
37.8225,12.5,0.0006582825552227502,-0.6229157835849378,0.6229161314134991,-4.96440408515042e-006,-4.406020957303802e-006
38.0116125,12.5,0.0006733232153459125,-0.6229179080496915,0.6229182719531963,-1.553904202200584e-006,-9.697152365539807e-007
38.200725,12.5,0.0006897552055647998,-0.6229238921953687,0.6229242740735593,8.052716993001141e-006,8.665761539461414e-006
38.3898375,12.5,0.0007061871957836869,-0.6229298763410456,0.6229302766270282,1.765933818798082e-005,1.830193359975141e-005
38.57895,12.5,0.0007226191860025742,-0.6229358604867229,0.6229362796135909,2.726595938340459e-005,2.793880092544221e-005
38.7680625,12.5,0.000739051176221462,-0.6229418446324007,0.6229422830332351,3.687258057971654e-005,3.757636349632776e-005
38.957175,12.5,0.0007554831664403485,-0.6229478287780772,0.6229482868859464,4.647920177380804e-005,4.721462128975951e-005
39.1462875,12.5,0.0007725696004115622,-0.622953037156974,0.6229535162168087,5.484044927728249e-005,5.560950393612707e-005
39.3354,12.5,0.0007961572416339835,-0.6229505391125143,0.6229510478736877,5.083022490315336e-005,5.164696047166295e-005
39.5245125,12.5,0.000819744882856407,-0.6229480410680561,0.6229485804239396,4.682000053124469e-005,4.768585117953528e-005
39.713625,12.5,0.000843332524078828,-0.6229455430235963,0.6229461138675715,4.280977615689352e-005,4.372617607062423e-005
39.9027375,12.5,0.0008669201653012497,-0.6229430449791374,0.6229436482045969,3.879955178409666e-005,3.976793516713428e-005
40.09185,12.5,0.0008905078065236736,-0.6229405469346794,0.6229411834350262,3.478932741263208e-005,3.581112848549672e-005
40.28096249999999,12.5,0.0009140954477460939,-0.6229380488902196,0.6229387195588674,3.077910303828091e-005,3.185575603859014e-005
40.470075,12.5,0.0009376830889685163,-0.6229355508457606,0.6229362565761335,2.676887866503996e-005,2.790181784728674e-005
40.6591875,12.5,0.0009612707301909393,-0.6229330528013017,0.6229337944868347,2.275865429224311e-005,2.394931392823985e-005
40.8483,12.5,0.0009848583714133609,-0.6229305547568427,0.6229313332909812,1.874842991922421e-005,1.999824429721464e-005
41.0374125,12.5,0.001008446012635784,-0.6229280567123838,0.6229288729885839,1.473820554642735e-005,1.604860897219673e-005
41.226525,12.5,0.001032033653858206,-0.6229255586679248,0.6229264135796529,1.072798117318641e-005,1.210040796939538e-005
41.4156375,12.5,0.001055621295080626,-0.6229230606234651,0.6229239550641987,6.717756799057284e-006,8.153641305241877e-006
41.60475,12.5,0.001079208936303049,-0.6229205625790069,0.6229214974422336,2.707532427148607e-006,4.20830899994229e-006
41.7938625,12.5,0.00110279657752547,-0.6229180645345471,0.6229190407137654,-1.302691947091539e-006,2.644110657090692e-007
41.982975,12.5,0.001126384218747892,-0.6229155664900881,0.6229165848788066,-5.312916320221461e-006,-3.678052476918658e-006
42.1720875,12.5,0.001149971859970315,-0.6229130684456293,0.6229141299373678,-9.323140692796272e-006,-7.619081611509593e-006
42.3612,12.5,0.001173559501192737,-0.6229105704011704,0.6229116758894588,-1.333336506581517e-005,-1.15586763219655e-005
42.5503125,12.5,0.001197147142415159,-0.6229080723567106,0.6229092227350898,-1.734358944005532e-005,-1.549683659229917e-005
42.739425,12.5,0.001220734783637583,-0.6229055743122525,0.6229067704742733,-2.135381381185297e-005,-1.943356240174943e-005
42.9285375,12.5,0.001244322424860003,-0.6229030762677926,0.622904319107017,-2.536403818620414e-005,-2.336885373854791e-005
