x_mm,y_mm,Bx_T,By_T,Bmag_T,dBy_over_By0,dB_mag_over_B0
0,12.5,2.775763373080186e-006,-0.623345546547211,0.6233455465533911,0,0
0.1891125,12.5,2.996237524574727e-006,-0.6233455268014823,0.6233455268086833,-3.167701900785858e-008,-3.167538131787495e-008
0.378225,12.5,3.216711676069267e-006,-0.6233455070557534,0.6233455070640531,-6.335403823776176e-008,-6.335063795770424e-008
0.5673375000000001,12.5,3.437185827563808e-006,-0.6233454873100246,0.6233454873195011,-9.503105735664263e-008,-9.502576914233174e-008
0.75645,12.5,3.657659979058348e-006,-0.6233454675642958,0.623345467575027,-1.267080765865458e-007,-1.267007755378913e-007
0.9455625,12.5,3.878134130552888e-006,-0.6233454478185669,0.6233454478306308,-1.583850957054267e-007,-1.583756567002936e-007
1.134675,12.5,4.098608282047431e-006,-0.6233454280728381,0.6233454280863127,-1.900621149353299e-007,-1.900504128515834e-007
1.3237875,12.5,4.319082433541969e-006,-0.6233454083271092,0.6233454083420723,-2.217391342762554e-007,-2.217250442138052e-007
1.5129,12.5,4.539556585036511e-006,-0.6233453885813806,0.6233453885979103,-2.534161530620693e-007,-2.533995496767361e-007
1.7020125,12.5,4.760030736531049e-006,-0.6233453688356514,0.6233453688538259,-2.850931727360617e-007,-2.850739309057104e-007
1.891125,12.5,4.980504888025592e-006,-0.6233453490899228,0.6233453491098199,-3.16770191632898e-007,-3.167481862353938e-007
2.0802375,12.5,5.200979039520134e-006,-0.623345329344194,0.6233453293658916,-3.484472107517789e-007,-3.484223168870315e-007
2.26935,12.5,5.42145319101467e-006,-0.6233453095984649,0.623345309622041,-3.80124230314749e-007,-3.800963228606236e-007
2.4584625,12.5,5.641927342509214e-006,-0.6233452898527363,0.623345289878269,-4.118012491005629e-007,-4.117702029349246e-007
2.647575,12.5,5.862401494003751e-006,-0.6233452701070072,0.6233452701345744,-4.43478268663533e-007,-4.434439585532246e-007
2.8366875,12.5,6.082875645498295e-006,-0.6233452503612786,0.6233452503909583,-4.75155287449347e-007,-4.751175883832559e-007
3.0258,12.5,6.303349796992835e-006,-0.6233452306155498,0.62334523064742,-5.068323066792502e-007,-5.067910935352415e-007
3.2149125,12.5,6.523823948487374e-006,-0.6233452108698209,0.6233452109039594,-5.385093260201756e-007,-5.384644737871369e-007
3.404025,12.5,6.744298099981916e-006,-0.623345191124092,0.6233451911605771,-5.701863451390565e-007,-5.701377286948528e-007
3.5931375,12.5,6.964772251476453e-006,-0.6233451713783629,0.6233451714172723,-6.018633649240712e-007,-6.018108590355453e-007
3.78225,12.5,7.331132898796194e-006,-0.6233451198982717,0.6233451199413823,-6.844501283520543e-007,-6.843908827436351e-007
3.9713625,12.5,7.81563938787185e-006,-0.6233450427181796,0.6233450427671767,-8.08266031881999e-007,-8.081973429385769e-007
4.160475,12.5,8.300145876947507e-006,-0.6233449655380876,0.6233449655933478,-9.320819353009213e-007,-9.320031987281041e-007
4.349587499999999,12.5,8.78465236602316e-006,-0.6233448883579954,0.6233448884198954,-1.055897839052911e-006,-1.055808450667328e-006
4.5387,12.5,9.269158855098823e-006,-0.6233448111779036,0.62334481124682,-1.179713742138766e-006,-1.179613097868071e-006
4.7278125,12.5,9.753665344174479e-006,-0.6233447339978114,0.6233447340741207,-1.303529645890755e-006,-1.303417141440555e-006
4.916925,12.5,1.023817183325014e-005,-0.6233446568177194,0.6233446569017983,-1.427345549309678e-006,-1.427220580607624e-006
5.1060375,12.5,1.07880337588783e-005,-0.6233447354886283,0.6233447355819809,-1.301138007892e-006,-1.30099816186835e-006
5.29515,12.5,1.137689469573037e-005,-0.6233449071592214,0.6233449072630434,-1.025736035331626e-006,-1.025579393854059e-006
