x_mm,y_mm,Bx_T,By_T,Bmag_T,dBy_over_By0
-62.78534999999999,12.5,0.0006623754716551473,-0.05864168837741767,0.05864542912298974,0.08514974209997694
-62.40712499999999,12.5,0.0006872371140664686,-0.05860648213475585,0.05861051137008111,0.08449825940563649
-62.02889999999999,12.5,0.0007117851243377157,-0.05857407013678818,0.05857839474117236,0.08389848350885143
-61.65067499999999,12.5,0.0007360189331044903,-0.05854216769221292,0.05854679429288222,0.08330813676984916
-61.27245,12.5,0.0007582186999465301,-0.05851356393637511,0.05851847622873657,0.08277883143896037
-60.894225,12.5,0.0007804184667885718,-0.0584849601805374,0.05849016686847756,0.08224952610807312
-60.516,12.5,0.0008026182336306132,-0.05845635642469969,0.05846186622474931,0.0817202207771861
-60.137775,12.5,0.000824818000472655,-0.05842775266886197,0.05843357431021665,0.08119091544629908
-59.75955,12.5,0.0008470177673146945,-0.05839914891302411,0.05840529113756486,0.0806616101154094
-59.381325,12.5,0.0008692175341567362,-0.0583705451571864,0.05837701671950034,0.08013230478452216
-59.0031,12.5,0.0008914173009987776,-0.05834194140134868,0.05834875106874974,0.07960299945363514
-58.624875,12.5,0.0009140128576666528,-0.05831402897526108,0.0583211916444749,0.07908648700645915
-58.24665,12.5,0.0009369599949487932,-0.05828673065828401,0.05829426099423064,0.07858133849441806
-57.868425,12.5,0.0009599071322309327,-0.05825943234130689,0.05826733972332891,0.07807618998237609
-57.49019999999999,12.5,0.0009842727272400234,-0.05822085557564705,0.05822917496205782,0.07736233660493919
-57.11197499999999,12.5,0.000990701425092473,-0.05817513181203042,0.05818356684374716,0.07651622982204609
-56.73375,12.5,0.0009960303300420533,-0.05813171917597554,0.05814025155408985,0.07571288987528968
-56.355525,12.5,0.001004559402396882,-0.05808779894198222,0.05809648462271271,0.07490015695593555
-55.9773,12.5,0.001013088474751709,-0.05804387870798876,0.05805271917598164,0.0740874240365792
-55.599075,12.5,0.001021617547106536,-0.05799995847399536,0.05800895521725712,0.07327469111722373
-55.22085,12.5,0.001030146619461364,-0.05795603824000195,0.05796519274990946,0.07246195819786805
-54.842625,12.5,0.001038675691816192,-0.05791211800600854,0.05792143177731908,0.07164922527851258
-54.4644,12.5,0.001047204764171019,-0.05786819777201514,0.05787767230287653,0.07083649235915712
-54.086175,12.5,0.001055733836525847,-0.05782427753802172,0.05783391432998245,0.07002375943980144
-53.70795,12.5,0.001064262908880675,-0.05778035730402832,0.05779015786204774,0.06921102652044597
-53.329725,12.5,0.001072791981235502,-0.05773643707003491,0.05774640290249346,0.06839829360109029
-52.9515,12.5,0.00108132105359033,-0.0576925168360415,0.05770264945475095,0.06758556068173482
-52.573275,12.5,0.001089850125945156,-0.05764859660204801,0.05765889752226176,0.06677282776237758
-52.19504999999999,12.5,0.001099555183360815,-0.05761476605002588,0.05762525738424489,0.06614680187844257
-51.81682499999999,12.5,0.001109474010231144,-0.05758276959087139,0.05759345697503112,0.06555471542322078
-51.43859999999999,12.5,0.001119392837101474,-0.05755077313171694,0.05756165849228206,0.06496262896799987
-51.06037499999999,12.5,0.001129311663971803,-0.05751877667256244,0.05752986193919203,0.06437054251277785
-50.68214999999999,12.5,0.001139230490842133,-0.05748678021340795,0.05749806731896243,0.06377845605755583
-50.30392499999999,12.5,0.001149149317712463,-0.0574547837542535,0.05746627463480151,0.06318636960233492
-49.92569999999999,12.5,0.001153907670782685,-0.0574174991783034,0.05742909293035336,0.06249642787152787
-49.54747499999999,12.5,0.001156797092962961,-0.05737829944393727,0.05738995928376688,0.06177104661435773
-49.16925,12.5,0.001159686515143236,-0.0573390997095711,0.05735082587302071,0.06104566535718692
-48.79102499999999,12.5,0.001162575937323513,-0.05729989997520503,0.05731169269859812,0.06032028410001766
-48.4128,12.5,0.00116546535950379,-0.05726070024083893,0.0572725597609834,0.05959490284284819
-48.034575,12.5,0.001168354781684067,-0.05722150050647286,0.05723342706066235,0.05886952158567893
-47.65635,12.5,0.001171244203864343,-0.05718230077210676,0.057194294598122,0.05814414032850945
-47.278125,12.5,0.001174133626044619,-0.05714310103774063,0.05715516237385074,0.05741875907133931
-46.8999,12.5,0.001177023048224896,-0.05710390130337457,0.05711603038833841,0.05669337781417028
-46.52167499999999,12.5,0.001179912470405172,-0.05706470156900845,0.05707689864207596,0.05596799655700035
-46.14345,12.5,0.001182801892585448,-0.05702550183464235,0.05703776713555591,0.05524261529983066
-45.765225,12.5,0.001185691314765725,-0.05698630210027626,0.05699863586927201,0.05451723404266118
-45.387,12.5,0.001188580736946001,-0.05694710236591015,0.05695950484371935,0.05379185278549148
-45.008775,12.5,0.001191470159126278,-0.05690790263154408,0.05692037405939449,0.05306647152832222
-44.63055,12.5,0.001194359581306555,-0.05686870289717797,0.05688124351679521,0.05234109027115252
-44.252325,12.5,0.001197249003486831,-0.05682950316281186,0.05684211321642074,0.0516157090139826
-43.8741,12.5,0.001200138425667108,-0.05679030342844579,0.05680298315877172,0.05089032775681357
-43.495875,12.5,0.001203027847847384,-0.05675110369407968,0.05676385334435005,0.05016494649964387
-43.11765,12.5,0.001205917270027661,-0.0567119039597136,0.05672472377365913,0.04943956524247461
-42.739425,12.5,0.001218763882473448,-0.05667297775535432,0.0566860811227951,0.0487192455895078
-42.3612,12.5,0.001237340438715952,-0.05663420895599829,0.05664772400929237,0.04800183867666519
-41.982975,12.5,0.001255916994958456,-0.05659544015664227,0.05660937355263968,0.0472844317638228
-41.60475,12.5,0.001245197156718707,-0.05655496819923007,0.05656867458209557,0.04653550833812825
-41.226525,12.5,0.001230089360654791,-0.05651424114606793,0.05652762662761558,0.04578186442953291
-40.8483,12.5,0.001214981564590874,-0.05647351409290578,0.05648658224927335,0.04502822052093713
-40.47007499999999,12.5,0.001199873768526958,-0.05643278703974369,0.05644554145487013,0.04427457661234269
-40.09185,12.5,0.001184765972463042,-0.05639205998658153,0.05640450425222897,0.04352093270374713
-39.713625,12.5,0.001169658176399126,-0.0563513329334194,0.05636347064919526,0.04276728879515201
-39.33539999999999,12.5,0.001154550380335208,-0.05631060588025721,0.05632244065363636,0.04201364488655579
-38.957175,12.5,0.001148767409493909,-0.05626579228692288,0.05627751814211662,0.04118438057655927
-38.57894999999999,12.5,0.001144532543255469,-0.05622030024745152,0.05623194923400902,0.04034256179088191
-38.200725,12.5,0.001140297677017031,-0.0561748082079802,0.05618638052051021,0.03950074300520523
-37.8225,12.5,0.001136062810778593,-0.05612931616850889,0.05614081200209405,0.03865892421952877
-37.444275,12.5,0.001131827944540154,-0.05608382412903754,0.05609524367923589,0.03781710543385164
-37.06605,12.5,0.001127593078301714,-0.05603833208956617,0.05604967555241275,0.03697528664817407
-36.687825,12.5,0.001123358212063276,-0.05599284005009485,0.05600410762210318,0.03613346786249738
-36.3096,12.5,0.001119123345824838,-0.05594734801062358,0.05595853988878727,0.03529164907682181
-35.931375,12.5,0.001114888479586399,-0.05590185597115222,0.05591297235294652,0.03444983029114446
-35.55315,12.5,0.001110653613347961,-0.05585636393168089,0.05586740501506424,0.03360801150546755
-35.17492499999999,12.5,0.001106418747109521,-0.05581087189220953,0.05582183787562516,0.03276619271979042
-34.79669999999999,12.5,0.001093571608499762,-0.05577235107371584,0.05578307129544526,0.03205337463063707
-34.41847499999999,12.5,0.001074783216799482,-0.05573863941433735,0.05574900073296951,0.0314295488252665
-34.04025,12.5,0.001055994825099201,-0.05570492775495887,0.05571493606974546,0.03080572301989615
-33.662025,12.5,0.00103720643339892,-0.05567121609558034,0.05568087731660025,0.03018189721452491
-33.2838,12.5,0.00101841804169864,-0.05563750443620186,0.0556468244843858,0.02955807140915456
-32.90557499999999,12.5,0.0009996296499983589,-0.05560379277682338,0.0556127775839786,0.02893424560378421
-32.52735,12.5,0.0009808412582980796,-0.05557008111744492,0.05557873662627991,0.02831041979841431
-32.149125,12.5,0.0009620528665977983,-0.05553636945806641,0.05554470162221578,0.0276865939930433
-31.7709,12.5,0.0009432644748975178,-0.05550265779868791,0.05551067258273724,0.0270627681876725
-31.392675,12.5,0.000933172455800426,-0.05546916701547233,0.05547701596357385,0.02644302964032352
-31.01445,12.5,0.0009272113276810356,-0.05543578115132931,0.05544353481429786,0.02582523259410952
-30.636225,12.5,0.0009212501995616452,-0.05540239528718631,0.05541005419134542,0.02520743554789551
-30.258,12.5,0.0009152890714422545,-0.05536900942304326,0.05537657409567114,0.02458963850168083
-29.879775,12.5,0.0009093279433228642,-0.05533562355890027,0.05534309452823203,0.02397184145546705
-29.50155,12.5,0.0009033668152034742,-0.05530223769475728,0.05530961548998731,0.02335404440925348
-29.123325,12.5,0.0008974056870840838,-0.05526885183061427,0.05527613698189848,0.02273624736303925
-28.7451,12.5,0.0008914445589646935,-0.05523546596647126,0.05524265900492945,0.02211845031682547
-28.36687499999999,12.5,0.0008854834308453031,-0.05520208010232826,0.05520918156004639,0.02150065327061146
-27.98865,12.5,0.0008795223027259122,-0.05516869423818522,0.0551757046482178,0.02088285622439701
-27.610425,12.5,0.000873561174606522,-0.05513530837404221,0.05514222827041459,0.020265059178183
-27.2322,12.5,0.0008676000464871313,-0.05510192250989918,0.05510875242760989,0.01964726213196855
-26.853975,12.5,0.0008616389183677413,-0.0550685366457562,0.05507527712077934,0.01902946508575498
-26.47574999999999,12.5,0.0008556777902483505,-0.05503515078161316,0.05504180235090072,0.01841166803954053
-26.097525,12.5,0.0008497166621289602,-0.05500176491747018,0.05500832811895443,0.01779387099332697
-25.7193,12.5,0.0008437555340095701,-0.05496837905332716,0.05497485442592302,0.01717607394711274
-25.341075,12.5,0.0008362418856424979,-0.05494221558285518,0.05494857917766608,0.0166919254851452
-24.96285,12.5,0.0008280326521812549,-0.05491928800537024,0.05492552988447068,0.0162676564116726
-24.584625,12.5,0.000819823418720012,-0.0548963604278853,0.05490248171682381,0.01584338733820001
-24.2064,12.5,0.0008116141852587681,-0.05487343285040031,0.05487943467614353,0.01541911826472631
-23.82817499999999,12.5,0.0008034049517975254,-0.05485050527291539,0.05485638876385039,0.01499484919125393
-23.44994999999999,12.5,0.0007951957183362824,-0.05482757769543044,0.05483334398136705,0.01457058011778112
-23.071725,12.5,0.0007869864848750398,-0.05480465011794551,0.05481030033011861,0.01414631104430875
-22.6935,12.5,0.0007787772514137966,-0.05478172254046056,0.05478725781153245,0.01372204197083571
-22.315275,12.5,0.0007705680179525534,-0.0547587949629756,0.05476421642703832,0.01329777289736289
-21.93704999999999,12.5,0.0007623587844913104,-0.05473586738549067,0.0547411761780683,0.0128735038238903
-21.558825,12.5,0.0007541495510300675,-0.05471293980800572,0.05471813706605677,0.01244923475041748
-21.1806,12.5,0.0007459403175688245,-0.05469001223052078,0.05469509909244051,0.01202496567694467
-20.802375,12.5,0.0007377310841075815,-0.05466708465303583,0.05467206225865862,0.01160069660347185
-20.42415,12.5,0.0007297979785337027,-0.05464443923533086,0.05464931238756109,0.01118164882599082
-20.045925,12.5,0.000723917608783496,-0.05462389139456345,0.05462868813901144,0.01080141618388186
-19.6677,12.5,0.0007180372390332895,-0.05460334355379608,0.0546080644660706,0.01042118354177402
-19.289475,12.5,0.0007121568692830829,-0.05458279571302869,0.05458744136939091,0.0100409508996655
-18.91125,12.5,0.0007062764995328765,-0.0545622478722613,0.05456681884962578,0.00966071825755721
-18.533025,12.5,0.0006950567467627554,-0.05454268844894201,0.05454711694599058,0.009298776032532041
-18.1548,12.5,0.0006801710640544928,-0.05452380765629999,0.05452804997446337,0.008949391698058751
-17.77657499999999,12.5,0.0006652853813462297,-0.05450492686365796,0.05450898693840618,0.008600007363585238
-17.39834999999999,12.5,0.0006503996986379669,-0.05448604607101593,0.05448992784194946,0.008250623029111948
-17.020125,12.5,0.0006355140159297048,-0.05446716527837392,0.05447087268922855,0.007901238694638879
-16.6419,12.5,0.000620628333221442,-0.05444828448573188,0.05445182148438368,0.007551854360165366
-16.263675,12.5,0.000605742650513179,-0.05442940369308982,0.05443277423156008,0.00720247002569141
-15.88545,12.5,0.0005908569678049161,-0.05441052290044779,0.05441373093490794,0.006853085691217897
-15.50722500000001,12.5,0.0005759712850966537,-0.05439164210780577,0.05439469159858235,0.006503701356744607
-15.129,12.5,0.0005610856023883907,-0.05437276131516373,0.05437565622674335,0.006154317022271094
-14.750775,12.5,0.0005461999196801279,-0.0543538805225217,0.05435662482355598,0.005804932687797582
-14.37255,12.5,0.0005313142369718652,-0.05433499972987967,0.05433759739319022,0.005455548353324069
-13.994325,12.5,0.0005164285542636024,-0.05431611893723763,0.05431857393982102,0.005106164018850556
-13.6161,12.5,0.0005015428715553399,-0.0542972381445956,0.05429955446762832,0.004756779684377044
-13.237875,12.5,0.0004866571888470769,-0.05427835735195356,0.05428053898079705,0.004407395349903531
-12.85964999999999,12.5,0.0004742636549098139,-0.05426796196644393,0.05427003429154779,0.004215031347144738
-12.48142499999999,12.5,0.0004622460047356163,-0.0542588464109353,0.05426081537550242,0.004046350277704613
-12.1032,12.5,0.000450228354561419,-0.05424973085542667,0.05425159908663968,0.003877669208264267
-11.724975,12.5,0.0004382107043872215,-0.05424061529991804,0.05424238542629871,0.003708988138823921
-11.34675,12.5,0.000426193054213024,-0.05423149974440942,0.05423317439581919,0.003540307069383797
-10.968525,12.5,0.0004141754040388265,-0.0542223841889008,0.05422396599654132,0.003371625999943673
-10.5903,12.5,0.0004021577538646289,-0.05421326863339217,0.05421476022980583,0.003202944930503326
-10.212075,12.5,0.0003888952346317954,-0.05420402809607545,0.0542054231728123,0.003031951104037089
-9.833849999999998,12.5,0.0003723847757671784,-0.05419446147356528,0.05419574083662825,0.002854923152814548
-9.455624999999998,12.5,0.0003558743169025614,-0.05418489485105513,0.05418606349006478,0.002677895201592451
-9.077399999999997,12.5,0.0003393638580379444,-0.05417532822854497,0.05417639113579571,0.002500867250370353
-8.699174999999997,12.5,0.0003228533991733272,-0.05416576160603478,0.05416672377649538,0.00232383929914759
-8.320949999999996,12.5,0.0003063429403087103,-0.05415619498352464,0.05415706141483875,0.002146811347925714
-7.942724999999996,12.5,0.0002898324814440933,-0.05414662836101448,0.0541474040535012,0.001969783396703395
-7.564499999999995,12.5,0.000273322022579476,-0.0541370617385043,0.05413775169515865,0.001792755445480632
-7.186274999999995,12.5,0.0002572895871642138,-0.05412887887076704,0.05412949035172818,0.001641333529427191
-6.808049999999994,12.5,0.0002418410218828036,-0.05412238615669393,0.05412292647644028,0.001521187483211284
-6.429824999999994,12.5,0.0002263924566013934,-0.05411589344262085,0.05411636699407584,0.001401041436996264
-6.051600000000008,12.5,0.0002109438913199838,-0.05410940072854775,0.0541098119062324,0.001280895390780579
-5.673374999999993,12.5,0.000195495326038573,-0.05410290801447465,0.05410326121450729,0.001160749344564893
-5.295149999999992,12.5,0.0001800467607571628,-0.05409641530040156,0.05409671492049752,0.001040603298349652
-4.916924999999992,12.5,0.0001645981954757528,-0.05408992258632848,0.05409017302579981,0.0009204572521344101
-4.538700000000006,12.5,0.0001526333359114405,-0.05408322700838771,0.05408344238836901,0.0007965572609049953
-4.160475000000005,12.5,0.000141277905532511,-0.05407649594204125,0.05407668048998751,0.0006720005656253303
-3.782250000000005,12.5,0.0001299224751535814,-0.05406976487569481,0.05406992096870931,0.0005474438703458873
-3.40402499999999,12.5,0.0001185670447746514,-0.05406303380934833,0.05406316382542597,0.0004228871750657781
-3.02579999999999,12.5,0.0001072116143957219,-0.05405630274300188,0.05405640906102933,0.000298330479786113
-2.647575000000003,12.5,9.585618401679277e-005,-0.05404957167665544,0.05404965667641126,0.00017377378450667
-2.269350000000003,12.5,8.450075363786316e-005,-0.05404284061030896,0.05404290667246373,4.921708922656087e-005
-1.891125000000002,12.5,7.314532325893362e-005,-0.05403610954396251,0.05403615905007896,-7.533960605332624e-005
-1.512899999999988,12.5,5.981238760538098e-005,-0.05403413269721101,0.05403416580147712,-0.0001119206595991962
-1.134675000000001,12.5,4.502825310295482e-005,-0.05403564475038407,0.05403566351154843,-8.394049469973019e-005
-0.756450000000001,12.5,3.024411860052809e-005,-0.05403715680355715,0.05403716526723929,-5.596032979982013e-005
-0.3782250000000005,12.5,1.545998409810135e-005,-0.05403866885673023,0.05403867106821238,-2.798016489991006e-005
0,12.5,6.758495956746244e-007,-0.05404018090990331,0.05404018091412954,0
0.3782250000000005,12.5,-1.410828490675211e-005,-0.05404169296307638,0.05404169480465173,2.798016489968802e-005
0.756450000000001,12.5,-2.889241940917884e-005,-0.05404320501624945,0.05404321273943907,5.596032979959809e-005
1.134675000000001,12.5,-4.367655391160557e-005,-0.05404471706942253,0.05404473471815079,8.394049469928611e-005
1.512900000000002,12.5,-5.846068841403231e-005,-0.05404622912259561,0.05404626074044523,0.0001119206595991962
1.891125000000002,12.5,-7.324482291645902e-005,-0.05404774117576867,0.05404779080597989,0.0001399008244988842
2.269350000000003,12.5,-8.802895741888577e-005,-0.05404925322894175,0.05404932491441141,0.0001678809893987943
2.647575000000003,12.5,-0.0001028130919213125,-0.05405076528211483,0.05405086306539555,0.0001958611542987043
3.025800000000004,12.5,-0.0001175972264237392,-0.0540522773352879,0.05405240525858715,0.0002238413191983923
3.404025000000004,12.5,-0.0001319678875973268,-0.05405603199813912,0.05405619308559563,0.0002933204139756729
3.782250000000005,12.5,-0.0001457042395902442,-0.05406322704712471,0.05406342338840921,0.0004264629916732599
4.160475000000005,12.5,-0.0001594405915831617,-0.05407042209611029,0.05407065717146201,0.0005596055693708468
4.538700000000006,12.5,-0.0001731769435760791,-0.05407761714509589,0.05407789443335747,0.0006927481470684338
4.916924999999992,12.5,-0.0001869132955689961,-0.05408481219408147,0.05408513517269901,0.0008258907247660208
5.295150000000007,12.5,-0.000200649647561914,-0.05409200724306705,0.05409237938809019,0.0009590333024633857
5.673375000000007,12.5,-0.0002143859995548315,-0.05409920229205264,0.05409962707813465,0.001092175880160973
6.051600000000008,12.5,-0.000228122351547749,-0.05410639734103823,0.05410687824143603,0.00122531845785856
6.429825000000008,12.5,-0.0002418587035406663,-0.05411359239002382,0.05411413287659816,0.001358461035556147
6.808050000000009,12.5,-0.0002555950555335838,-0.05412078743900941,0.05412139098222488,0.001491603613253734
7.186274999999995,12.5,-0.0002693314075265007,-0.05412798248799498,0.05412865255692009,0.001624746190951099
7.564499999999995,12.5,-0.0002830677595194182,-0.05413517753698058,0.05413591759928787,0.001757888768648908
7.942724999999996,12.5,-0.0002968041115123357,-0.05414237258596617,0.05414318610793228,0.001891031346346495
8.320949999999996,12.5,-0.0003116024227647122,-0.05414888551593184,0.05414978207423707,0.002011551482586027
8.699174999999997,12.5,-0.0003283985575178804,-0.05415411520137031,0.05415511092090816,0.002108325500555841
9.077399999999997,12.5,-0.0003451946922710484,-0.05415934488680878,0.05416044495703366,0.002205099518525655
9.455625000000012,12.5,-0.0003627437179659786,-0.0541680268812336,0.05416924144946992,0.002365757648802758
9.833850000000012,12.5,-0.0003796879706549535,-0.05418614959887137,0.05418747983903965,0.002701113995369875
10.21207500000001,12.5,-0.0003964794747794425,-0.0542041590861927,0.05420560910288905,0.003034375043317938
10.5903,12.5,-0.0004089850854201616,-0.05421899150224484,0.05422053400991726,0.003308845183913389
10.968525,12.5,-0.000421490696060881,-0.05423382391829699,0.05423546174974182,0.003583315324508618
11.34675,12.5,-0.0004339963067016003,-0.0542486563343491,0.05425039232002424,0.003857785465103403
11.724975,12.5,-0.00044650191734232,-0.05426348875040125,0.05426532571842828,0.004132255605699076
12.1032,12.5,-0.0004590075279830394,-0.05427832116645338,0.05428026194261968,0.004406725746294304
12.481425,12.5,-0.0004715131386237587,-0.0542931535825055,0.05429520099026639,0.004681195886889311
12.85965,12.5,-0.0004840187492644783,-0.05430798599855765,0.05431014285903853,0.004955666027484762
13.237875,12.5,-0.0004965243599051978,-0.05432281841460978,0.05432508754660821,0.005230136168079991
13.61609999999999,12.5,-0.0005090299705459167,-0.05433765083066189,0.05434003505064976,0.005504606308674775
13.99432499999999,12.5,-0.0005215355811866362,-0.05435248324671405,0.05435498536883967,0.005779076449270448
14.37255,12.5,-0.0005340411918273562,-0.05436731566276617,0.05436993849885641,0.006053546589865677
14.750775,12.5,-0.0005465468024680757,-0.05438214807881832,0.0543848944383807,0.006328016730461128
15.129,12.5,-0.0005590524131087949,-0.05439698049487042,0.05439985318509523,0.006602486871055691
15.50722500000001,12.5,-0.000569174431895924,-0.054413642924689,0.05441661966595758,0.00691082095761919
15.88545000000001,12.5,-0.0005748121371664514,-0.05443374820713179,0.05443678308708604,0.007282864168879133
16.26367500000001,12.5,-0.0005804498424369787,-0.05445385348957456,0.05445694704887188,0.007654907380138631
16.64189999999999,12.5,-0.0005860875477075061,-0.05447395877201736,0.0544771115507148,0.008026950591398796
17.02012499999999,12.5,-0.0005917252529780332,-0.05449406405446011,0.05449727659201525,0.008398993802658072
17.39834999999999,12.5,-0.0005973629582485609,-0.05451416933690293,0.05451744217217473,0.008771037013918681
17.77657499999999,12.5,-0.0006030006635190881,-0.05453427461934568,0.05453760829059535,0.009143080225177957
18.15479999999999,12.5,-0.0006086383687896154,-0.05455437990178846,0.05455777494668037,0.009515123436437678
18.53302500000001,12.5,-0.0006142760740601431,-0.05457448518423123,0.05457794213983372,0.009887166647697399
18.91125000000001,12.5,-0.0006209770609747593,-0.05459457868207755,0.05459811016861127,0.01025899178795386
19.28947500000001,12.5,-0.000636191888891291,-0.05461457781905504,0.05461828311539196,0.01062907080398889
19.6677,12.5,-0.0006514067168078226,-0.05463457695603253,0.05463846017115914,0.01099914982002392
20.045925,12.5,-0.0006666215447243544,-0.05465457609301001,0.05465864133136234,0.01136922883605873
20.42415,12.5,-0.000681836372640887,-0.05467457522998753,0.05467882659145697,0.01173930785209421
20.802375,12.5,-0.0006970512005574187,-0.054694574366965,0.05469901594690404,0.01210938686812879
21.1806,12.5,-0.0007122660284739507,-0.05471457350394249,0.05471920939317054,0.01247946588416382
21.558825,12.5,-0.0007274808563904824,-0.05473457264091996,0.05473940692572909,0.01284954490019841
21.93705,12.5,-0.0007426956843070148,-0.05475457177789746,0.05475960854005818,0.01321962391623366
22.31527500000001,12.5,-0.0007579105122235473,-0.05477457091487495,0.05477981423164197,0.01358970293226869
22.69350000000001,12.5,-0.0007731253401400795,-0.05479457005185244,0.05480002399597039,0.01395978194830372
23.071725,12.5,-0.0007883401680566111,-0.05481456918882995,0.05482023782853917,0.01432986096433897
23.44995,12.5,-0.0008035549959731429,-0.05483456832580741,0.05484045572484965,0.01469993998037356
23.828175,12.5,-0.0008183398680124894,-0.05485534701788292,0.05486145073357006,0.01508444446806489
24.2064,12.5,-0.0008269153840845431,-0.05488738392354704,0.0548936125885634,0.01567727937580754
24.584625,12.5,-0.0008354909001565968,-0.05491942082921114,0.05492577563640075,0.01627011428354974
24.96285,12.5,-0.0008440664162286506,-0.05495145773487526,0.05495793987498792,0.01686294919129239
25.341075,12.5,-0.000852641932300704,-0.05498349464053935,0.05499010530223539,0.01745578409903459
25.7193,12.5,-0.0008612174483727574,-0.05501553154620344,0.05502227191605857,0.01804861900677679
26.09752499999999,12.5,-0.000869792964444811,-0.05504756845186758,0.05505443971437766,0.01864145391451966
26.47574999999999,12.5,-0.0008783684805168647,-0.05507960535753167,0.05508660869511752,0.01923428882226186
26.85397499999999,12.5,-0.0008869439965889182,-0.05511164226319578,0.05511877885620791,0.01982712373000428
27.23220000000001,12.5,-0.0008955195126609723,-0.0551436791688599,0.0551509501955833,0.02041995863774693
27.61042500000001,12.5,-0.0009040950287330263,-0.05517571607452403,0.05518312271118289,0.02101279354548979
27.98865000000001,12.5,-0.0009126705448050799,-0.05520775298018812,0.05521529640095058,0.021605628453232
28.36687500000001,12.5,-0.0009212460608771331,-0.05523978988585222,0.05524747126283503,0.0221984633609742
28.74510000000001,12.5,-0.0009298215769491872,-0.05527182679151635,0.05527964729478965,0.02279129826871706
29.12332499999999,12.5,-0.0009383970930212406,-0.05530386369718046,0.05531182449477241,0.02338413317645971
29.50154999999999,12.5,-0.0009469726090932938,-0.05533590060284454,0.05534400286074602,0.02397696808420169
29.879775,12.5,-0.0009555481251653473,-0.05536793750850864,0.0553761823906779,0.02456980299194389
30.258,12.5,-0.0009641236412374013,-0.05539997441417276,0.05540836308254007,0.02516263789968676
30.636225,12.5,-0.0009779201053100872,-0.055430080375252,0.05543870613695153,0.02571974116196918
31.01445,12.5,-0.0009924045320428493,-0.05545993189637666,0.0554688102694294,0.02627213607667933
